 
Chevrolet Beat Ls Diesel (make Year 2011) (diesel),Chennai,Chevrolet,Beat,2011,Diesel,43000,310000
2010 Chevrolet Spark lpg 89000 Kms,Chennai,Chevrolet,Spark,2010,LPG,89000,160000
Chevrolet Tavera B1 10-seater - Bs Iii (make Year 2014) (die,Chennai,Chevrolet,Tavera,2014,Diesel,165000,630000
Chevrolet beat diesel brand new look well maintained,Chennai,Chevrolet,Beat,2011,Diesel,62000,275000
1 yr fc ic,Chennai,Chevrolet,Tavera,2014,Diesel,95000,725000
Power stearing 10 setaed,Chennai,Chevrolet,Tavera,2010,Diesel,180000,410000
Chevrolet Beat Ls Petrol (make Year 2013) (petrol),Chennai,Chevrolet,Beat,2013,Petrol,17000,310000
Tavera Good condition company maintenance,Chennai,Chevrolet,Tavera,2012,Diesel,110000,650000
2011 Chevrolet Cruze diesel 50000 Kms,Chennai,Chevrolet,Cruze,2011,Diesel,50000,770000
2011 chevrolet spark single user,Chennai,Chevrolet,Spark,2011,Petrol,40000,165000
Chevrolet spark LS 1.0 2011 petrol,Chennai,Chevrolet,Spark,2011,Petrol,41000,195000
Chevrolet Tavera (make Year 2014) (diesel),Chennai,Chevrolet,Tavera,2014,Diesel,85000,695000
Fantastic spark lady handed 2011with lpg.,Chennai,Chevrolet,Spark,2011,LPG,42000,169000
Chevrolet Beat Lt Diesel (make Year 2012) (diesel),Chennai,Chevrolet,Beat,2012,Diesel,43000,365000
Chevrolet Tavera (make Year 2011) (diesel),Chennai,Chevrolet,Tavera,2011,Diesel,190000,430000
Chevrolet Spark Ls 1.0 (make Year 2011) (petrol),Chennai,Chevrolet,Spark,2011,Petrol,13000,225000
2011 Chevrolet Cruze diesel 61000 Kms,Chennai,Chevrolet,Cruze,2011,Diesel,61000,680000
Chevrolet Tavera diesel 108000 Kms 2012 year,Chennai,Chevrolet,Tavera,2012,Diesel,108000,545000
Chevrolet Tavera diesel 8000 Kms 2014 year,Chennai,Chevrolet,Tavera,2014,Diesel,8000,890000
Chevrolet Cruze Lt (make Year 2011) (diesel),Chennai,Chevrolet,Cruze,2011,Diesel,63000,650000
2010 Chevrolet Spark petrol 85000 Kms,Chennai,Chevrolet,Spark,2010,Petrol,85000,275000
Chevrolet Sail 1.2 Ls Abs (make Year 2013) (petrol),Chennai,Chevrolet,Sail,2013,Petrol,75000,450000
hundai beat 2011 single owner ls verry condition (deasle),Chennai,Chevrolet,Beat,2011,Diesel,61000,250000
Chevrolet Beat Lt Diesel (make Year 2012) (diesel),Chennai,Chevrolet,Beat,2012,Diesel,55000,325000
2014 Chevrolet Beat petrol 25000 Kms,Chennai,Chevrolet,Beat,2014,Petrol,25000,400000
Chevrolet Beat Ls Petrol (make Year 2010) (petrol),Chennai,Chevrolet,Beat,2010,Petrol,53000,310000
Chevrolet Beat Lt Diesel (make Year 2012) (diesel),Chennai,Chevrolet,Beat,2012,Diesel,43000,365000
2013 nice car single owner,Chennai,Chevrolet,Enjoy,2013,Diesel,66000,525000
Chevrolet Beat diesel 64000 Kms 2012 year,Chennai,Chevrolet,Beat,2012,Diesel,64000,270000
2010 Chevrolet Cruze diesel 67000 Kms,Chennai,Chevrolet,Cruze,2010,Diesel,67000,725000
Chevrolet Spark Ls 1.0 Bs-iii (make Year 2010) (petrol),Chennai,Chevrolet,Spark,2010,Petrol,45000,225000
chevrolet enjoy ltz,Chennai,Chevrolet,Enjoy,2015,Diesel,50,945000
chevrolet spark 2011,Chennai,Chevrolet,Spark,2011,Petrol,40000,195000
Chevrolet Spark Ps 1.0 (make Year 2010) (petrol),Chennai,Chevrolet,Spark,2010,Petrol,52000,180000
Chevrolet Spark Ls 1.0 (make Year 2011) (lpg),Chennai,Chevrolet,Spark,2011,LPG,59000,230000
Chevrolet Beat Ls Petrol (make Year 2010) (petrol),Chennai,Chevrolet,Beat,2010,Petrol,53000,220000
2012 Chevrolet Cruze diesel 90192 Kms,Chennai,Chevrolet,Cruze,2012,Diesel,90192,880000
2011 Ledy spark single owner Ls p's pw excellent lpg,Chennai,Chevrolet,Spark,2011,Petrol,42369,169000
Chevrolet Beat Ls Petrol (make Year 2010) (petrol),Chennai,Chevrolet,Beat,2010,Petrol,53000,310000
Chevrolet Cruze Lt (make Year 2011) (diesel),Chennai,Chevrolet,Cruze,2011,Diesel,87000,875000
Chevrolet Tavera Neo 3 Ls- 10 Str Bs-iii (make Year 2014) (d,Chennai,Chevrolet,Tavera,2014,Diesel,65000,775000
